Port Name,State,Port Code,Border,Date,Measure,Value
Alexandria Bay,NY,708,US-Canada Border,2/1/2018 00:00,Truck Containers Full,13862
Blaine,WA,3004,US-Canada Border,2/1/2018 00:00,Rail Containers Empty,8797
El Paso,TX,2402,US-Mexico Border,2/1/2018 00:00,Buses,1315
Turner,MT,3306,US-Canada Border,2/1/2018 00:00,Truck Containers Full,8
Champlain-Rouses Point,NY,712,US-Canada Border,2/1/2018 00:00,Personal Vehicles,51158
Lynden,WA,3023,US-Canada Border,2/1/2018 00:00,Pedestrians,65
Buffalo-Niagara Falls,NY,901,US-Canada Border,2/1/2018 00:00,Train Passengers,1135
Andrade,CA,2502,US-Mexico Border,2/1/2018 00:00,Personal Vehicles,45824
Warroad,MN,3423,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,514
Port Angeles,WA,3007,US-Canada Border,2/1/2018 00:00,Buses,6
Piegan,MT,3316,US-Canada Border,2/1/2018 00:00,Truck Containers Full,69
Sault Sainte Marie,MI,3803,US-Canada Border,2/1/2018 00:00,Rail Containers Empty,1911
Bridgewater,ME,127,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,5855
International Falls-Ranier,MN,3604,US-Canada Border,2/1/2018 00:00,Truck Containers Full,928
Houlton,ME,106,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,25053
Norton,VT,211,US-Canada Border,2/1/2018 00:00,Train Passengers,35
Opheim,MT,3317,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,2
Blaine,WA,3004,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,6919
Lynden,WA,3023,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,72523
Calais,ME,115,US-Canada Border,2/1/2018 00:00,Pedestrians,364
Porthill,ID,3308,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,227
Eastport,ME,103,US-Canada Border,2/1/2018 00:00,Pedestrians,1
Santa Teresa,NM,2408,US-Mexico Border,2/1/2018 00:00,Pedestrians,7224
Alcan,AK,3104,US-Canada Border,2/1/2018 00:00,Personal Vehicles,854
Skagway,AK,3103,US-Canada Border,2/1/2018 00:00,Trucks,272
International Falls-Ranier,MN,3604,US-Canada Border,2/1/2018 00:00,Rail Containers Full,47014
Roosville,MT,3318,US-Canada Border,2/1/2018 00:00,Truck Containers Full,396
Port Huron,MI,3802,US-Canada Border,2/1/2018 00:00,Rail Containers Full,19572
Otay Mesa,CA,2506,US-Mexico Border,2/1/2018 00:00,Truck Containers Full,51835
Calais,ME,115,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,66785
Blaine,WA,3004,US-Canada Border,2/1/2018 00:00,Buses,949
Jackman,ME,104,US-Canada Border,2/1/2018 00:00,Train Passengers,40
Brownsville,TX,2301,US-Mexico Border,2/1/2018 00:00,Buses,487
San Ysidro,CA,2504,US-Mexico Border,2/1/2018 00:00,Personal Vehicles,1091911
Tornillo-Fabens,TX,2404,US-Mexico Border,2/1/2018 00:00,Personal Vehicles,26397
Limestone,ME,118,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,1590
Massena,NY,704,US-Canada Border,2/1/2018 00:00,Buses,303
Derby Line,VT,209,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,47712
Lynden,WA,3023,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,3132
Portal,ND,3403,US-Canada Border,2/1/2018 00:00,Bus Passengers,488
Baudette,MN,3424,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,18620
Sault Sainte Marie,MI,3803,US-Canada Border,2/1/2018 00:00,Trains,28
Columbus,NM,2406,US-Mexico Border,2/1/2018 00:00,Personal Vehicle Passengers,53236
Columbus,NM,2406,US-Mexico Border,2/1/2018 00:00,Personal Vehicles,25760
Fort Kent,ME,110,US-Canada Border,2/1/2018 00:00,Trucks,1434
Pinecreek,MN,3425,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,43
Lukeville,AZ,2602,US-Mexico Border,2/1/2018 00:00,Pedestrians,3058
St. John,ND,3405,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,1414
Houlton,ME,106,US-Canada Border,2/1/2018 00:00,Bus Passengers,449
Roseau,MN,3426,US-Canada Border,2/1/2018 00:00,Truck Containers Full,114
Eastport,ME,103,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,80
El Paso,TX,2402,US-Mexico Border,2/1/2018 00:00,Pedestrians,536320
Turner,MT,3306,US-Canada Border,2/1/2018 00:00,Buses,1
Calais,ME,115,US-Canada Border,2/1/2018 00:00,Personal Vehicles,41581
Sarles,ND,3409,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,8
Point Roberts,WA,3017,US-Canada Border,2/1/2018 00:00,Buses,42
Van Buren,ME,108,US-Canada Border,2/1/2018 00:00,Bus Passengers,40
El Paso,TX,2402,US-Mexico Border,2/1/2018 00:00,Rail Containers Empty,2261
Champlain-Rouses Point,NY,712,US-Canada Border,2/1/2018 00:00,Trucks,23234
Nogales,AZ,2604,US-Mexico Border,2/1/2018 00:00,Truck Containers Full,27697
Columbus,NM,2406,US-Mexico Border,2/1/2018 00:00,Bus Passengers,1008
Laredo,TX,2304,US-Mexico Border,2/1/2018 00:00,Buses,2625
Nogales,AZ,2604,US-Mexico Border,2/1/2018 00:00,Trucks,31881
Andrade,CA,2502,US-Mexico Border,2/1/2018 00:00,Pedestrians,124893
Pembina,ND,3401,US-Canada Border,2/1/2018 00:00,Rail Containers Empty,1893
Laurier,WA,3016,US-Canada Border,2/1/2018 00:00,Trains,10
Port Huron,MI,3802,US-Canada Border,2/1/2018 00:00,Trucks,59539
Dalton Cache,AK,3106,US-Canada Border,2/1/2018 00:00,Truck Containers Full,10
Raymond,MT,3301,US-Canada Border,2/1/2018 00:00,Bus Passengers,81
Trout River,NY,715,US-Canada Border,2/1/2018 00:00,Trucks,1048
Calexico East,CA,2507,US-Mexico Border,2/1/2018 00:00,Truck Containers Full,17236
Port Angeles,WA,3007,US-Canada Border,2/1/2018 00:00,Bus Passengers,162
Calais,ME,115,US-Canada Border,2/1/2018 00:00,Rail Containers Full,47
Norton,VT,211,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,282
Roosville,MT,3318,US-Canada Border,2/1/2018 00:00,Pedestrians,6
Piegan,MT,3316,US-Canada Border,2/1/2018 00:00,Personal Vehicles,2443
Whitlash,MT,3321,US-Canada Border,2/1/2018 00:00,Trucks,2
Point Roberts,WA,3017,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,839
Sherwood,ND,3414,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,2183
Baudette,MN,3424,US-Canada Border,2/1/2018 00:00,Trucks,687
Progreso,TX,2309,US-Mexico Border,2/1/2018 00:00,Trucks,4784
San Luis,AZ,2608,US-Mexico Border,2/1/2018 00:00,Buses,13
Roma,TX,2310,US-Mexico Border,2/1/2018 00:00,Truck Containers Full,75
Calexico,CA,2503,US-Mexico Border,2/1/2018 00:00,Personal Vehicles,349649
Grand Portage,MN,3613,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,22993
Van Buren,ME,108,US-Canada Border,2/1/2018 00:00,Rail Containers Empty,270
Fort Kent,ME,110,US-Canada Border,2/1/2018 00:00,Personal Vehicles,7877
Champlain-Rouses Point,NY,712,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,2962
Sasabe,AZ,2606,US-Mexico Border,2/1/2018 00:00,Pedestrians,34
Sault Sainte Marie,MI,3803,US-Canada Border,2/1/2018 00:00,Rail Containers Full,1618
Scobey,MT,3309,US-Canada Border,2/1/2018 00:00,Trucks,41
Van Buren,ME,108,US-Canada Border,2/1/2018 00:00,Trains,33
San Luis,AZ,2608,US-Mexico Border,2/1/2018 00:00,Bus Passengers,13
Fort Fairfield,ME,107,US-Canada Border,2/1/2018 00:00,Personal Vehicles,6417
Blaine,WA,3004,US-Canada Border,2/1/2018 00:00,Truck Containers Full,20184
Roseau,MN,3426,US-Canada Border,2/1/2018 00:00,Trucks,249
Sumas,WA,3009,US-Canada Border,2/1/2018 00:00,Pedestrians,2849
Turner,MT,3306,US-Canada Border,2/1/2018 00:00,Bus Passengers,51
Raymond,MT,3301,US-Canada Border,2/1/2018 00:00,Pedestrians,39
Madawaska,ME,109,US-Canada Border,2/1/2018 00:00,Personal Vehicles,27062
Calexico East,CA,2507,US-Mexico Border,2/1/2018 00:00,Trains,20
Santa Teresa,NM,2408,US-Mexico Border,2/1/2018 00:00,Truck Containers Full,5551
Sault Sainte Marie,MI,3803,US-Canada Border,2/1/2018 00:00,Bus Passengers,588
Van Buren,ME,108,US-Canada Border,2/1/2018 00:00,Personal Vehicles,9881
Van Buren,ME,108,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,14517
Buffalo-Niagara Falls,NY,901,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,16203
Del Rio,TX,2302,US-Mexico Border,2/1/2018 00:00,Truck Containers Full,4679
Raymond,MT,3301,US-Canada Border,2/1/2018 00:00,Truck Containers Full,1637
Sweetgrass,MT,3310,US-Canada Border,2/1/2018 00:00,Bus Passengers,333
San Ysidro,CA,2504,US-Mexico Border,2/1/2018 00:00,Pedestrians,656024
Laredo,TX,2304,US-Mexico Border,2/1/2018 00:00,Personal Vehicle Passengers,750983
Norton,VT,211,US-Canada Border,2/1/2018 00:00,Rail Containers Full,821
Alcan,AK,3104,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,2115
Santa Teresa,NM,2408,US-Mexico Border,2/1/2018 00:00,Personal Vehicle Passengers,83891
Presidio,TX,2403,US-Mexico Border,2/1/2018 00:00,Pedestrians,12868
Calexico East,CA,2507,US-Mexico Border,2/1/2018 00:00,Pedestrians,21394
Limestone,ME,118,US-Canada Border,2/1/2018 00:00,Trucks,62
El Paso,TX,2402,US-Mexico Border,2/1/2018 00:00,Personal Vehicles,956573
Van Buren,ME,108,US-Canada Border,2/1/2018 00:00,Buses,1
Eagle Pass,TX,2303,US-Mexico Border,2/1/2018 00:00,Buses,111
Derby Line,VT,209,US-Canada Border,2/1/2018 00:00,Trucks,6765
Calexico East,CA,2507,US-Mexico Border,2/1/2018 00:00,Personal Vehicles,285200
Bridgewater,ME,127,US-Canada Border,2/1/2018 00:00,Trucks,397
Otay Mesa,CA,2506,US-Mexico Border,2/1/2018 00:00,Trucks,70595
Portal,ND,3403,US-Canada Border,2/1/2018 00:00,Personal Vehicles,4096
Raymond,MT,3301,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,3195
Progreso,TX,2309,US-Mexico Border,2/1/2018 00:00,Personal Vehicle Passengers,217401
Highgate Springs-Alburg,VT,212,US-Canada Border,2/1/2018 00:00,Trucks,7368
Sarles,ND,3409,US-Canada Border,2/1/2018 00:00,Truck Containers Full,72
Douglas,AZ,2601,US-Mexico Border,2/1/2018 00:00,Personal Vehicle Passengers,242780
Calexico East,CA,2507,US-Mexico Border,2/1/2018 00:00,Rail Containers Empty,607
Douglas,AZ,2601,US-Mexico Border,2/1/2018 00:00,Personal Vehicles,137337
Lancaster,MN,3430,US-Canada Border,2/1/2018 00:00,Personal Vehicles,1364
Carbury,ND,3421,US-Canada Border,2/1/2018 00:00,Bus Passengers,69
Van Buren,ME,108,US-Canada Border,2/1/2018 00:00,Rail Containers Full,272
Sault Sainte Marie,MI,3803,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,1107
Ogdensburg,NY,701,US-Canada Border,2/1/2018 00:00,Trucks,2999
Champlain-Rouses Point,NY,712,US-Canada Border,2/1/2018 00:00,Trains,86
Buffalo-Niagara Falls,NY,901,US-Canada Border,2/1/2018 00:00,Personal Vehicles,290218
Point Roberts,WA,3017,US-Canada Border,2/1/2018 00:00,Trucks,912
Calais,ME,115,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,1430
Raymond,MT,3301,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,166
Walhalla,ND,3407,US-Canada Border,2/1/2018 00:00,Personal Vehicles,2271
Limestone,ME,118,US-Canada Border,2/1/2018 00:00,Truck Containers Full,3
Eastport,ID,3302,US-Canada Border,2/1/2018 00:00,Bus Passengers,287
Port Angeles,WA,3007,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,4281
Warroad,MN,3423,US-Canada Border,2/1/2018 00:00,Trucks,707
Wildhorse,MT,3323,US-Canada Border,2/1/2018 00:00,Trucks,95
Danville,WA,3012,US-Canada Border,2/1/2018 00:00,Trucks,55
International Falls-Ranier,MN,3604,US-Canada Border,2/1/2018 00:00,Trains,300
Champlain-Rouses Point,NY,712,US-Canada Border,2/1/2018 00:00,Buses,438
Jackman,ME,104,US-Canada Border,2/1/2018 00:00,Trains,19
Dalton Cache,AK,3106,US-Canada Border,2/1/2018 00:00,Trucks,124
Hidalgo,TX,2305,US-Mexico Border,2/1/2018 00:00,Truck Containers Full,38906
El Paso,TX,2402,US-Mexico Border,2/1/2018 00:00,Personal Vehicle Passengers,1680780
Pembina,ND,3401,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,35535
Hannah,ND,3408,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,109
Ogdensburg,NY,701,US-Canada Border,2/1/2018 00:00,Truck Containers Full,2386
Sherwood,ND,3414,US-Canada Border,2/1/2018 00:00,Truck Containers Full,244
Presidio,TX,2403,US-Mexico Border,2/1/2018 00:00,Personal Vehicles,51829
Eastport,ID,3302,US-Canada Border,2/1/2018 00:00,Train Passengers,192
Del Bonita,MT,3322,US-Canada Border,2/1/2018 00:00,Trucks,35
Champlain-Rouses Point,NY,712,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,107137
Eastport,ME,103,US-Canada Border,2/1/2018 00:00,Trucks,161
Roma,TX,2310,US-Mexico Border,2/1/2018 00:00,Truck Containers Empty,520
Warroad,MN,3423,US-Canada Border,2/1/2018 00:00,Personal Vehicles,7596
Hannah,ND,3408,US-Canada Border,2/1/2018 00:00,Personal Vehicles,72
Otay Mesa,CA,2506,US-Mexico Border,2/1/2018 00:00,Train Passengers,24
Nogales,AZ,2604,US-Mexico Border,2/1/2018 00:00,Bus Passengers,12214
Blaine,WA,3004,US-Canada Border,2/1/2018 00:00,Personal Vehicles,277504
Calexico East,CA,2507,US-Mexico Border,2/1/2018 00:00,Truck Containers Empty,11984
Eagle Pass,TX,2303,US-Mexico Border,2/1/2018 00:00,Truck Containers Empty,2450
Ketchikan,AK,3102,US-Canada Border,2/1/2018 00:00,Personal Vehicles,17
Eagle Pass,TX,2303,US-Mexico Border,2/1/2018 00:00,Personal Vehicle Passengers,390204
Otay Mesa,CA,2506,US-Mexico Border,2/1/2018 00:00,Personal Vehicle Passengers,1083176
Detroit,MI,3801,US-Canada Border,2/1/2018 00:00,Train Passengers,447
Bridgewater,ME,127,US-Canada Border,2/1/2018 00:00,Truck Containers Full,44
Columbus,NM,2406,US-Mexico Border,2/1/2018 00:00,Pedestrians,21035
Jackman,ME,104,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,11756
Highgate Springs-Alburg,VT,212,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,47558
Carbury,ND,3421,US-Canada Border,2/1/2018 00:00,Truck Containers Full,94
Champlain-Rouses Point,NY,712,US-Canada Border,2/1/2018 00:00,Rail Containers Full,3859
Blaine,WA,3004,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,535620
Naco,AZ,2603,US-Mexico Border,2/1/2018 00:00,Truck Containers Full,109
Brownsville,TX,2301,US-Mexico Border,2/1/2018 00:00,Personal Vehicle Passengers,771932
Fortuna,ND,3417,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,1216
Opheim,MT,3317,US-Canada Border,2/1/2018 00:00,Truck Containers Full,83
Massena,NY,704,US-Canada Border,2/1/2018 00:00,Personal Vehicles,59105
Roosville,MT,3318,US-Canada Border,2/1/2018 00:00,Personal Vehicles,8664
Portal,ND,3403,US-Canada Border,2/1/2018 00:00,Trucks,7209
Morgan,MT,3319,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,667
Morgan,MT,3319,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,19
Porthill,ID,3308,US-Canada Border,2/1/2018 00:00,Truck Containers Full,25
International Falls-Ranier,MN,3604,US-Canada Border,2/1/2018 00:00,Bus Passengers,741
Del Rio,TX,2302,US-Mexico Border,2/1/2018 00:00,Trucks,5981
Whitlash,MT,3321,US-Canada Border,2/1/2018 00:00,Personal Vehicles,12
Laurier,WA,3016,US-Canada Border,2/1/2018 00:00,Rail Containers Empty,31
Brownsville,TX,2301,US-Mexico Border,2/1/2018 00:00,Trains,69
Port Huron,MI,3802,US-Canada Border,2/1/2018 00:00,Trains,236
Eastport,ID,3302,US-Canada Border,2/1/2018 00:00,Rail Containers Full,9410
Calexico East,CA,2507,US-Mexico Border,2/1/2018 00:00,Rail Containers Full,14
Derby Line,VT,209,US-Canada Border,2/1/2018 00:00,Pedestrians,23
Lukeville,AZ,2602,US-Mexico Border,2/1/2018 00:00,Bus Passengers,216
Brownsville,TX,2301,US-Mexico Border,2/1/2018 00:00,Pedestrians,221098
Sumas,WA,3009,US-Canada Border,2/1/2018 00:00,Rail Containers Full,108
Vanceboro,ME,105,US-Canada Border,2/1/2018 00:00,Rail Containers Full,864
Frontier,WA,3020,US-Canada Border,2/1/2018 00:00,Personal Vehicles,3658
San Ysidro,CA,2504,US-Mexico Border,2/1/2018 00:00,Personal Vehicle Passengers,1872429
Progreso,TX,2309,US-Mexico Border,2/1/2018 00:00,Truck Containers Empty,2149
Porthill,ID,3308,US-Canada Border,2/1/2018 00:00,Personal Vehicles,7919
Boundary,WA,3015,US-Canada Border,2/1/2018 00:00,Trucks,23
Naco,AZ,2603,US-Mexico Border,2/1/2018 00:00,Buses,1
Naco,AZ,2603,US-Mexico Border,2/1/2018 00:00,Truck Containers Empty,157
Limestone,ME,118,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,59
Metaline Falls,WA,3025,US-Canada Border,2/1/2018 00:00,Trucks,434
Pembina,ND,3401,US-Canada Border,2/1/2018 00:00,Trains,85
Champlain-Rouses Point,NY,712,US-Canada Border,2/1/2018 00:00,Train Passengers,1479
Portal,ND,3403,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,7809
Douglas,AZ,2601,US-Mexico Border,2/1/2018 00:00,Truck Containers Empty,535
Port Angeles,WA,3007,US-Canada Border,2/1/2018 00:00,Trucks,41
Pinecreek,MN,3425,US-Canada Border,2/1/2018 00:00,Personal Vehicles,286
Metaline Falls,WA,3025,US-Canada Border,2/1/2018 00:00,Bus Passengers,112
Oroville,WA,3019,US-Canada Border,2/1/2018 00:00,Truck Containers Full,1273
Presidio,TX,2403,US-Mexico Border,2/1/2018 00:00,Trucks,663
Roma,TX,2310,US-Mexico Border,2/1/2018 00:00,Personal Vehicles,61584
Sault Sainte Marie,MI,3803,US-Canada Border,2/1/2018 00:00,Personal Vehicles,46024
Laredo,TX,2304,US-Mexico Border,2/1/2018 00:00,Trains,316
Sarles,ND,3409,US-Canada Border,2/1/2018 00:00,Bus Passengers,67
Skagway,AK,3103,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,1104
Madawaska,ME,109,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,161
Wildhorse,MT,3323,US-Canada Border,2/1/2018 00:00,Personal Vehicles,428
Ogdensburg,NY,701,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,36090
Eastport,ID,3302,US-Canada Border,2/1/2018 00:00,Buses,9
Detroit,MI,3801,US-Canada Border,2/1/2018 00:00,Rail Containers Full,7142
Laurier,WA,3016,US-Canada Border,2/1/2018 00:00,Buses,2
San Luis,AZ,2608,US-Mexico Border,2/1/2018 00:00,Truck Containers Empty,710
Grand Portage,MN,3613,US-Canada Border,2/1/2018 00:00,Personal Vehicles,11827
El Paso,TX,2402,US-Mexico Border,2/1/2018 00:00,Rail Containers Full,2624
Westhope,ND,3419,US-Canada Border,2/1/2018 00:00,Trucks,608
Sault Sainte Marie,MI,3803,US-Canada Border,2/1/2018 00:00,Buses,56
Del Bonita,MT,3322,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,30
Alexandria Bay,NY,708,US-Canada Border,2/1/2018 00:00,Buses,41
Norton,VT,211,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,1734
Presidio,TX,2403,US-Mexico Border,2/1/2018 00:00,Truck Containers Empty,291
Vanceboro,ME,105,US-Canada Border,2/1/2018 00:00,Personal Vehicles,1599
Warroad,MN,3423,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,10365
Morgan,MT,3319,US-Canada Border,2/1/2018 00:00,Truck Containers Full,10
Roma,TX,2310,US-Mexico Border,2/1/2018 00:00,Bus Passengers,387
Hidalgo,TX,2305,US-Mexico Border,2/1/2018 00:00,Personal Vehicles,331335
San Luis,AZ,2608,US-Mexico Border,2/1/2018 00:00,Personal Vehicle Passengers,474895
Derby Line,VT,209,US-Canada Border,2/1/2018 00:00,Bus Passengers,4789
Derby Line,VT,209,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,1144
Richford,VT,203,US-Canada Border,2/1/2018 00:00,Rail Containers Full,160
Brownsville,TX,2301,US-Mexico Border,2/1/2018 00:00,Personal Vehicles,371422
Danville,WA,3012,US-Canada Border,2/1/2018 00:00,Truck Containers Full,5
Houlton,ME,106,US-Canada Border,2/1/2018 00:00,Buses,15
Massena,NY,704,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,467
Maida,ND,3416,US-Canada Border,2/1/2018 00:00,Truck Containers Full,34
Pinecreek,MN,3425,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,511
Laredo,TX,2304,US-Mexico Border,2/1/2018 00:00,Rail Containers Empty,14354
Sumas,WA,3009,US-Canada Border,2/1/2018 00:00,Trucks,11422
Pembina,ND,3401,US-Canada Border,2/1/2018 00:00,Bus Passengers,2431
Sarles,ND,3409,US-Canada Border,2/1/2018 00:00,Trucks,57
Naco,AZ,2603,US-Mexico Border,2/1/2018 00:00,Personal Vehicle Passengers,39544
Dunseith,ND,3422,US-Canada Border,2/1/2018 00:00,Personal Vehicles,3099
Frontier,WA,3020,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,7879
Raymond,MT,3301,US-Canada Border,2/1/2018 00:00,Buses,2
Oroville,WA,3019,US-Canada Border,2/1/2018 00:00,Pedestrians,24
Sasabe,AZ,2606,US-Mexico Border,2/1/2018 00:00,Personal Vehicles,1819
Alexandria Bay,NY,708,US-Canada Border,2/1/2018 00:00,Trucks,15384
Willow Creek,MT,3325,US-Canada Border,2/1/2018 00:00,Personal Vehicles,162
Whitlash,MT,3321,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,20
Alexandria Bay,NY,708,US-Canada Border,2/1/2018 00:00,Personal Vehicles,30052
Boundary,WA,3015,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,23
Northgate,ND,3406,US-Canada Border,2/1/2018 00:00,Rail Containers Empty,68
Lancaster,MN,3430,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,269
Carbury,ND,3421,US-Canada Border,2/1/2018 00:00,Buses,4
Andrade,CA,2502,US-Mexico Border,2/1/2018 00:00,Personal Vehicle Passengers,88418
Port Huron,MI,3802,US-Canada Border,2/1/2018 00:00,Rail Containers Empty,12348
Bridgewater,ME,127,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,353
Dunseith,ND,3422,US-Canada Border,2/1/2018 00:00,Buses,5
Buffalo-Niagara Falls,NY,901,US-Canada Border,2/1/2018 00:00,Buses,873
Wildhorse,MT,3323,US-Canada Border,2/1/2018 00:00,Truck Containers Full,116
Antler,ND,3413,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,979
Walhalla,ND,3407,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,4139
Frontier,WA,3020,US-Canada Border,2/1/2018 00:00,Trucks,1871
Ketchikan,AK,3102,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,29
Calexico,CA,2503,US-Mexico Border,2/1/2018 00:00,Personal Vehicle Passengers,630746
Warroad,MN,3423,US-Canada Border,2/1/2018 00:00,Truck Containers Full,193
Calexico East,CA,2507,US-Mexico Border,2/1/2018 00:00,Train Passengers,20
Highgate Springs-Alburg,VT,212,US-Canada Border,2/1/2018 00:00,Personal Vehicles,23331
Santa Teresa,NM,2408,US-Mexico Border,2/1/2018 00:00,Truck Containers Empty,3261
Trout River,NY,715,US-Canada Border,2/1/2018 00:00,Rail Containers Full,1864
Skagway,AK,3103,US-Canada Border,2/1/2018 00:00,Truck Containers Full,380
